stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,rg_gamma65_divisor8__conditioned_p10_f050,train,90,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3793510999275611,0.1542941710030076,0.3793510999275611,0.2250569289245535,14150,3586,14150,10564,0.0843688002506004,0.25973686958337683,0.9012827663134412,0.7031802120141343,0.42733056700035377,0.04047573099978763,2.3144781209994107,,,,,,,False,False,0,0,0,0.04705921560525894,7206.0,5884.0,0.8165417707466001,
optimization,rg_gamma65_divisor8__conditioned_p10_f075,train,90,rg_gamma65_divisor8,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3754575226353304,0.1542941710030076,0.3754575226353304,0.22116335163232279,13602,3586,13602,10016,0.0843688002506004,0.2543855069437193,0.9012827663134412,0.7164387590060285,0.42733056700035377,0.04047573099978763,2.319646326000111,,,,,,,False,False,0,0,0,0.07058882340788841,7206.0,5336.0,0.7404940327504858,
optimization,rg_gamma65_divisor8__current_c3_d2,train,90,rg_gamma65_divisor8,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.3813313499442172,0.1542941710030076,0.3813313499442172,0.2270371789412096,15472,3586,15472,11886,0.0843688002506004,0.26767254881486896,0.9012827663134412,0.6627456049638056,0.42733056700035377,0.04047573099978763,1.85528079300002,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor065__conditioned_p10_f025,train,90,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.38596621634177614,0.16608292313517606,0.38596621634177614,0.21988329320660008,15505,3948,15505,11557,0.09159966586613762,0.2710922000626501,0.8888044579533941,0.6697839406643018,0.42733056700035377,0.04188802899989241,2.3016999010005748,,,,,,,False,False,0,0,0,0.019701169803738594,7526.0,6624.0,0.8801488174328993,
optimization,rg_gamma65_floor065__conditioned_p10_f050,train,90,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.38422573261791304,0.16608292313517606,0.38422573261791304,0.21814280948273698,14994,3948,14994,11046,0.09159966586613762,0.26730708990289237,0.8888044579533941,0.6829398426037081,0.42733056700035377,0.04188802899989241,2.2814917739997327,,,,,,,False,False,0,0,0,0.03940233960747719,7526.0,6113.0,0.8122508636726017,
optimization,rg_gamma65_floor065__conditioned_p10_f075,train,90,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3816206170709044,0.16608292313517606,0.3816206170709044,0.21553769393572833,14425,3948,14425,10477,0.09159966586613762,0.2626605408791897,0.8888044579533941,0.6975389948006933,0.42733056700035377,0.04188802899989241,2.2689881890000834,,,,,,,False,False,0,0,0,0.05910350941121578,7526.0,5544.0,0.7366462928514483,
optimization,rg_gamma65_floor065__current_c3_d2,train,90,rg_gamma65_floor065,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.3855980992415243,0.16608292313517606,0.3855980992415243,0.21951517610634821,16407,3948,16407,12459,0.09159966586613762,0.2753732901743761,0.8888044579533941,0.6429572743341256,0.42733056700035377,0.04188802899989241,1.8312408570000116,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor090__conditioned_p10_f025,train,90,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.37954892966360854,0.14486486486486486,0.37954892966360854,0.23468406479874368,14012,3317,14012,10695,0.07870418711496294,0.25918868121541194,0.9089538739825144,0.7086069083642592,0.42733056700035377,0.03775788199982344,2.305685464999442,,,,,,,False,False,0,0,0,0.026828749105334282,6962.0,6220.0,0.8934214306233841,
optimization,rg_gamma65_floor090__conditioned_p10_f050,train,90,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.377424023154848,0.14486486486486486,0.377424023154848,0.23255915828998316,13517,3317,13517,10200,0.07870418711496294,0.25529915422366084,0.9089538739825144,0.7235333284012725,0.42733056700035377,0.03775788199982344,2.268369028000052,,,,,,,False,False,0,0,0,0.053657498210668564,6962.0,5725.0,0.8223211720769894,
optimization,rg_gamma65_floor090__conditioned_p10_f075,train,90,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.37342684589908437,0.14486486486486486,0.37342684589908437,0.2285619810342195,13022,3317,13022,9705,0.07870418711496294,0.2501827294559883,0.9089538739825144,0.7359852557210874,0.42733056700035377,0.03775788199982344,2.2753974950001066,,,,,,,False,False,0,0,0,0.08048624731600285,6962.0,5230.0,0.7512209135305946,
optimization,rg_gamma65_floor090__current_c3_d2,train,90,rg_gamma65_floor090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.38030982624100107,0.14486486486486486,0.38030982624100107,0.2354449613761362,14754,3317,14754,11437,0.07870418711496294,0.26339145870314296,0.9089538739825144,0.6838823369933578,0.42733056700035377,0.03775788199982344,1.816924427000231,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_recovery__conditioned_p10_f025,train,90,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3811500150920616,0.15429403202328967,0.3811500150920616,0.22685598306877192,14700,3599,14700,11101,0.08439490445859872,0.2637047091991229,0.8983050847457628,0.6872108843537414,0.42733056700035377,0.079993659000138,2.3420406770001136,,,,,,,False,False,1,1,13,0.023341922089457512,7223.0,6409.0,0.8873044441367852,
optimization,rg_gamma65_recovery__conditioned_p10_f050,train,90,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3794502543002457,0.15429403202328967,0.3794502543002457,0.22515622227695603,14189,3599,14189,10590,0.08439490445859872,0.2599979116633601,0.8983050847457628,0.7019522165057439,0.42733056700035377,0.079993659000138,2.3076985039997453,,,,,,,False,False,1,1,13,0.046683844178915024,7223.0,5898.0,0.8165582168074207,
optimization,rg_gamma65_recovery__conditioned_p10_f075,train,90,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3757218757218757,0.15429403202328967,0.3757218757218757,0.22142784369858604,13640,3599,13640,10041,0.08439490445859872,0.25475096585569595,0.8983050847457628,0.7154692082111437,0.42733056700035377,0.079993659000138,2.3195637869994243,,,,,,,False,False,1,1,13,0.07002576626837254,7223.0,5349.0,0.7405510175827219,
optimization,rg_gamma65_recovery__current_c3_d2,train,90,rg_gamma65_recovery,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.381479692319126,0.15429403202328967,0.381479692319126,0.2271856602958363,15514,3599,15514,11915,0.08439490445859872,0.2679857993108489,0.8983050847457628,0.6617248936444502,0.42733056700035377,0.079993659000138,1.8188233720002245,,,,,,,False,False,1,1,13,,,,,
optimization,rg_gamma65_relax090__conditioned_p10_f025,train,90,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3851718580156678,0.15932614747662216,0.3851718580156678,0.22584571053904562,15050,3719,15050,11331,0.0873968883784066,0.2682468413908322,0.9002420005377789,0.6827906976744186,0.42733056700035377,0.0405577710007492,2.3485760039993693,,,,,,,False,False,0,0,0,0.02194083295762539,7386.0,6527.0,0.8836988897914975,
optimization,rg_gamma65_relax090__conditioned_p10_f050,train,90,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.38354401635001134,0.15932614747662216,0.38354401635001134,0.22421786887338918,14536,3719,14536,10817,0.0873968883784066,0.26454004385506946,0.9002420005377789,0.6971656576774904,0.42733056700035377,0.0405577710007492,2.362689412000691,,,,,,,False,False,0,0,0,0.04388166591525078,7386.0,6013.0,0.814107771459518,
optimization,rg_gamma65_relax090__conditioned_p10_f075,train,90,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3804956340638554,0.15932614747662216,0.3804956340638554,0.22116948658723323,14029,3719,14029,10310,0.0873968883784066,0.2599195990393651,0.9002420005377789,0.7097441015040273,0.42733056700035377,0.0405577710007492,2.3136783829995693,,,,,,,False,False,0,0,0,0.06582249887287617,7386.0,5506.0,0.7454643920931492,
optimization,rg_gamma65_relax090__current_c3_d2,train,90,rg_gamma65_relax090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.3850821697991405,0.15932614747662216,0.3850821697991405,0.22575602232251835,15909,3719,15909,12190,0.0873968883784066,0.2725018272945599,0.9002420005377789,0.6561694638255076,0.42733056700035377,0.0405577710007492,1.8274107000006552,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_window3__conditioned_p10_f025,train,90,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.32223669216994955,0.11973360005854944,0.32223669216994955,0.2025030921114001,10836,2683,10836,8153,0.06405972642790017,0.20669311893077164,0.9146477823332091,0.7307124400147655,0.42733056700035377,0.046322051999595715,2.274072348000118,,,,,,,False,False,0,0,0,0.024072181433439255,5244.0,4698.0,0.8958810068649885,
optimization,rg_gamma65_window3__conditioned_p10_f050,train,90,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.31999508267256743,0.11973360005854944,0.31999508267256743,0.200261482614018,10499,2683,10499,7816,0.06405972642790017,0.20384776025895374,0.9146477823332091,0.7437851223926089,0.42733056700035377,0.046322051999595715,2.2682782900001257,,,,,,,False,False,0,0,0,0.04814436286687851,5244.0,4361.0,0.8316170861937452,
optimization,rg_gamma65_window3__conditioned_p10_f075,train,90,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.3203125,0.8281342128025279,0.3160372488695257,0.11973360005854944,0.3160372488695257,0.19630364881097628,10123,2683,10123,7440,0.06405972642790017,0.19977550381121437,0.9146477823332091,0.7560011854193421,0.42733056700035377,0.046322051999595715,2.3201939499995206,,,,,,,False,False,0,0,0,0.07221654430031776,5244.0,3985.0,0.7599160945842868,
optimization,rg_gamma65_window3__current_c3_d2,train,90,rg_gamma65_window3,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.3203125,0.8281342128025279,0.32292211712618235,0.11973360005854944,0.32292211712618235,0.2031885170676329,11382,2683,11382,8699,0.06405972642790017,0.20943406077059623,0.9146477823332091,0.7048849059919171,0.42733056700035377,0.046322051999595715,1.8291255630001615,,,,,,,False,False,0,0,0,,,,,
optimization,fc_affinity_floor024_only__conditioned_p10_f025,train,129,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.4921875,0.0,0.7101796407185629,0.3909038846998186,0.7101796407185629,0.31927575601874425,26783,8571,26783,18212,0.24570297267300598,0.6403695593484716,0.9556644498891611,0.7970727700406974,0.42917376500008686,1.940191306000088,2.326048386000366,8571.0,512202.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.016827519983053207,12119.0,10014.0,0.8263058008086476,
optimization,fc_affinity_floor024_only__conditioned_p10_f050,train,129,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.4921875,0.0,0.7063036281332342,0.3909038846998186,0.7063036281332342,0.3153997434334156,25867,8571,25867,17296,0.24570297267300598,0.6271710111887693,0.9556644498891611,0.8082885529825646,0.42917376500008686,1.940191306000088,2.3035704720005015,8571.0,512202.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.033655039966106415,12119.0,9098.0,0.7507220067662348,
optimization,fc_affinity_floor024_only__conditioned_p10_f075,train,129,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.4921875,0.0,0.7014598039887602,0.3909038846998186,0.7014598039887602,0.31055591928894155,25027,8571,25027,16456,0.24570297267300598,0.6140324564297928,0.9556644498891611,0.8179166500179805,0.42917376500008686,1.940191306000088,2.3332719760001055,8571.0,512202.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.05048255994915962,12119.0,8258.0,0.6814093572076904,
optimization,fc_affinity_floor024_only__current_c3_d2,train,129,fc_affinity_floor024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.4921875,0.0,0.7104218561671354,0.3909038846998186,0.7104218561671354,0.31951797146731675,28888,8571,28888,20317,0.24570297267300598,0.6630170681225065,0.9556644498891611,0.7651273885350318,0.42917376500008686,1.940191306000088,1.862971469000513,8571.0,512202.0,500000.0,0.16,8.0,False,False,True,0,0,0,,,,,
optimization,fc_alpha017__conditioned_p10_f025,train,129,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.4921875,0.0,0.7059043158019789,0.37679062364346694,0.7059043158019789,0.32911369215851194,25586,8129,25586,17457,0.2343342232354441,0.6238413774484807,0.9610038135071964,0.8128273274446963,0.42917376500008686,1.8649704540002858,2.3004163160003372,8129.0,512202.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.019321272149682045,11620.0,9602.0,0.8263339070567987,
optimization,fc_alpha017__conditioned_p10_f050,train,129,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.4921875,0.0,0.7013688265235933,0.37679062364346694,0.7013688265235933,0.3245782028801264,24815,8129,24815,16686,0.2343342232354441,0.6117227105018448,0.9610038135071964,0.8218013298408221,0.42917376500008686,1.8649704540002858,2.361041422999733,8129.0,512202.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.03864254429936409,11620.0,8831.0,0.7599827882960413,
optimization,fc_alpha017__conditioned_p10_f075,train,129,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.4921875,0.0,0.6955596637482996,0.37679062364346694,0.6955596637482996,0.31876904010483265,24001,8129,24001,15872,0.2343342232354441,0.5981642019377869,0.9610038135071964,0.8308403816507646,0.42917376500008686,1.8649704540002858,2.3831054130005214,8129.0,512202.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.057963816449046135,11620.0,8017.0,0.6899311531841652,
optimization,fc_alpha017__current_c3_d2,train,129,fc_alpha017,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.4921875,0.0,0.7073727047472145,0.37679062364346694,0.7073727047472145,0.33058208110374754,27604,8129,27604,19475,0.2343342232354441,0.6465488796232415,0.9610038135071964,0.7808288653818287,0.42917376500008686,1.8649704540002858,1.8213762360001056,8129.0,512202.0,500000.0,0.17,8.0,False,False,True,0,0,0,,,,,
optimization,fc_candidate024_only__conditioned_p10_f025,train,129,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,1.4921875,0.0,0.7100841038674403,0.3864974862341393,0.7100841038674403,0.32358661763330093,26470,8433,26470,18037,0.24213336532981372,0.6369499355070942,0.9571919838728804,0.8021911598035512,0.42917376500008686,1.8018800350000674,2.3274937729993326,8433.0,416316.0,416316.0,0.16,8.0,False,False,False,0,0,0,0.017520485445857048,11998.0,9928.0,0.8274712452075346,
optimization,fc_candidate024_only__conditioned_p10_f050,train,129,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,1.4921875,0.0,0.705746619386145,0.3864974862341393,0.705746619386145,0.3192491331520057,25602,8433,25602,17169,0.24213336532981372,0.6238713741488436,0.9571919838728804,0.8123584094992579,0.42917376500008686,1.8018800350000674,2.351778438999645,8433.0,416316.0,416316.0,0.16,8.0,False,False,False,0,0,0,0.035040970891714096,11998.0,9060.0,0.7551258543090515,
optimization,fc_candidate024_only__conditioned_p10_f075,train,129,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,1.4921875,0.0,0.7005250925367995,0.3864974862341393,0.7005250925367995,0.3140276063026602,24748,8433,24748,16315,0.24213336532981372,0.6102828688844227,0.9571919838728804,0.822086633263294,0.42917376500008686,1.8018800350000674,2.366993653999998,8433.0,416316.0,416316.0,0.16,8.0,False,False,False,0,0,0,0.052561456337571144,11998.0,8206.0,0.6839473245540924,
optimization,fc_candidate024_only__current_c3_d2,train,129,fc_candidate024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,1.4921875,0.0,0.7104416826930847,0.3864974862341393,0.7104416826930847,0.3239441964589454,28540,8433,28540,20107,0.24213336532981372,0.6593274739778624,0.9571919838728804,0.7701471618780659,0.42917376500008686,1.8018800350000674,1.8275022400002854,8433.0,416316.0,416316.0,0.16,8.0,False,False,False,0,0,0,,,,,
